ST,ET,jobID,taskID,mean cpu usage,canonical memory usage,disk io,disk space
1104600000000,1104900000000,3727144341,8,0.12300000000000001,0.00457,9.537e-06,0.0
1104900000000,1105200000000,3727144341,8,0.1107,0.004311,7.629e-06,0.0
1105200000000,1105500000000,3727144341,8,0.1201,0.00425,1.717e-05,0.0
1105500000000,1105800000000,3727144341,8,0.1252,0.0043560000000000005,1.144e-05,0.0
1105800000000,1106100000000,3727144341,8,0.1228,0.004318,1.049e-05,0.0
1106100000000,1106400000000,3727144341,8,0.1244,0.004211,6.676e-06,0.0
1106400000000,1106700000000,3727144341,8,0.1246,0.0044859999999999995,1.049e-05,0.0
1106700000000,1107000000000,3727144341,8,0.1146,0.004272,1.144e-05,0.0
1107000000000,1107300000000,3727144341,8,0.1194,0.004135,7.629e-06,0.0
1107300000000,1107600000000,3727144341,8,0.1168,0.004051,9.537e-06,0.0
1107600000000,1107900000000,3727144341,8,0.1206,0.0041659999999999996,1.24e-05,0.0
1107900000000,1108200000000,3727144341,8,0.1118,0.004227000000000001,7.629e-06,0.0
1108200000000,1108500000000,3727144341,8,0.1217,0.004333,1.526e-05,0.0
1108500000000,1108800000000,3727144341,8,0.1202,0.0044020000000000005,7.629e-06,0.0
1108800000000,1109100000000,3727144341,8,0.1255,0.004303,7.629e-06,0.0
1109100000000,1109400000000,3727144341,8,0.1284,0.0044020000000000005,2.384e-05,0.0
1109400000000,1109700000000,3727144341,8,0.1304,0.004562,1.526e-05,0.0
1109700000000,1110000000000,3727144341,8,0.1206,0.004379,7.629e-06,0.0
1110000000000,1110300000000,3727144341,8,0.1166,0.004547,1.526e-05,0.0
1110300000000,1110600000000,3727144341,8,0.1292,0.0044859999999999995,1.049e-05,0.0
1110600000000,1110900000000,3727144341,8,0.1147,0.0044399999999999995,1.049e-05,0.0
1110900000000,1111200000000,3727144341,8,0.1151,0.004295,6.676e-06,0.0
1111200000000,1111500000000,3727144341,8,0.1119,0.004227000000000001,1.049e-05,0.0
1111500000000,1111800000000,3727144341,8,0.1046,0.004105,8.582999999999999e-06,0.0
1111800000000,1112100000000,3727144341,8,0.1042,0.004227000000000001,1.144e-05,0.0
1112100000000,1112400000000,3727144341,8,0.1152,0.004379,2.6700000000000002e-05,0.0
1112400000000,1112700000000,3727144341,8,0.1187,0.004295,1.621e-05,0.0
1112700000000,1113000000000,3727144341,8,0.1232,0.00415,8.582999999999999e-06,0.0
1113000000000,1113300000000,3727144341,8,0.1161,0.0043950000000000005,1.335e-05,0.0
1113300000000,1113600000000,3727144341,8,0.1248,0.004340999999999999,1.335e-05,0.0
1113600000000,1113900000000,3727144341,8,0.1226,0.004211,1.431e-05,0.0
1113900000000,1114200000000,3727144341,8,0.1168,0.004211,9.537e-06,0.0
1114200000000,1114500000000,3727144341,8,0.114,0.004143,1.621e-05,0.0
1114500000000,1114800000000,3727144341,8,0.1072,0.004097,2.098e-05,0.0
1114800000000,1115100000000,3727144341,8,0.1083,0.004234,7.629e-06,0.0
1115100000000,1115400000000,3727144341,8,0.1122,0.00457,2.193e-05,0.0
1115400000000,1115700000000,3727144341,8,0.1105,0.004379,1.144e-05,0.0
1115700000000,1116000000000,3727144341,8,0.1155,0.004456,1.431e-05,0.0
1116000000000,1116300000000,3727144341,8,0.1133,0.004234,7.629e-06,0.0
1116300000000,1116600000000,3727144341,8,0.1167,0.004311,9.537e-06,0.0
1116600000000,1116900000000,3727144341,8,0.1102,0.004364,1.717e-05,0.0
1116900000000,1117200000000,3727144341,8,0.1171,0.0046229999999999995,2.956e-05,0.0
1117200000000,1117500000000,3727144341,8,0.1085,0.0043950000000000005,7.629e-06,0.0
1117500000000,1117800000000,3727144341,8,0.1115,0.004265,3.815e-06,0.0
1117800000000,1118100000000,3727144341,8,0.1097,0.004181,8.582999999999999e-06,0.0
1118100000000,1118400000000,3727144341,8,0.1101,0.004295,5.7220000000000004e-06,0.0
1118400000000,1118700000000,3727144341,8,0.1147,0.004204,1.049e-05,0.0
1118700000000,1119000000000,3727144341,8,0.115,0.004135,7.629e-06,0.0
1119000000000,1119300000000,3727144341,8,0.1198,0.004257,1.621e-05,0.0
1119300000000,1119600000000,3727144341,8,0.1222,0.004372,2.48e-05,0.0
1119600000000,1119900000000,3727144341,8,0.1111,0.004340999999999999,1.049e-05,0.0
1119900000000,1120200000000,3727144341,8,0.1138,0.004211,1.812e-05,0.0
1120200000000,1120500000000,3727144341,8,0.1115,0.004471,7.629e-06,0.0
1120500000000,1120800000000,3727144341,8,0.1158,0.004417,1.717e-05,0.0
1120800000000,1121100000000,3727144341,8,0.1067,0.004204,1.621e-05,0.0
1121100000000,1121400000000,3727144341,8,0.1165,0.004211,1.907e-05,0.0
1121400000000,1121700000000,3727144341,8,0.1135,0.004478,1.621e-05,0.0
1121700000000,1122000000000,3727144341,8,0.1123,0.004326,9.537e-06,0.0
1122000000000,1122300000000,3727144341,8,0.1083,0.004288,6.676e-06,0.0
1122300000000,1122600000000,3727144341,8,0.1093,0.004189,9.537e-06,0.0
1122600000000,1122900000000,3727144341,8,0.1105,0.00425,1.621e-05,0.0
1122900000000,1123200000000,3727144341,8,0.1095,0.00412,3.338e-05,0.0
1123200000000,1123500000000,3727144341,8,0.1169,0.004494,3.147e-05,0.0
1123500000000,1123800000000,3727144341,8,0.1136,0.004456,2.289e-05,0.0
1123800000000,1124100000000,3727144341,8,0.10300000000000001,0.004272,1.621e-05,0.0
1124100000000,1124400000000,3727144341,8,0.1072,0.004143,3.052e-05,0.0
1124400000000,1124700000000,3727144341,8,0.1119,0.00412,9.537e-06,0.0
1124700000000,1125000000000,3727144341,8,0.114,0.0043560000000000005,8.582999999999999e-06,0.0
1125000000000,1125300000000,3727144341,8,0.1029,0.004227000000000001,1.526e-05,0.0
1125300000000,1125600000000,3727144341,8,0.1113,0.004097,9.537e-06,0.0
1125600000000,1125900000000,3727144341,8,0.0979,0.004059,1.621e-05,0.0
1125900000000,1126200000000,3727144341,8,0.09045,0.0043950000000000005,9.537e-06,0.0
1126200000000,1126500000000,3727144341,8,0.09021,0.004189,7.629e-06,0.0
1126500000000,1126800000000,3727144341,8,0.09387000000000001,0.0039829999999999996,1.717e-05,0.0
1126800000000,1127100000000,3727144341,8,0.09521,0.004196,1.907e-05,0.0
1127100000000,1127400000000,3727144341,8,0.08716,0.00415,2.193e-05,0.0
1127400000000,1127700000000,3727144341,8,0.0835,0.004181,2.384e-05,0.0
1127700000000,1128000000000,3727144341,8,0.07715,0.004051,2.193e-05,0.0
1128000000000,1128300000000,3727144341,8,0.08191,0.003952000000000001,6.676e-06,0.0
1128300000000,1128396000000,3727144341,8,0.08191,0.003952000000000001,8.582999999999999e-06,0.0
1128396000000,1128600000000,3727144341,8,0.08227999999999999,0.004326,1.621e-05,0.0
1128600000000,1128781000000,3727144341,8,0.0813,0.00425,1.049e-05,0.0
1128781000000,1128803000000,3727144341,8,0.08325,0.004204,2.8610000000000002e-06,0.0
1128803000000,1128818000000,3727144341,8,0.08032,0.004135,9.537e-06,0.0
1128818000000,1128900000000,3727144341,8,0.0824,0.004158,1.144e-05,0.0
1128900000000,1129200000000,3727144341,8,0.08276,0.004089,1.144e-05,0.0
1129200000000,1129413000000,3727144341,8,0.08362,0.004097,1.144e-05,0.0
1129413000000,1129477000000,3727144341,8,0.08093,0.004082,8.582999999999999e-06,0.0
1129477000000,1129500000000,3727144341,8,0.08582000000000001,0.004051,1.907e-05,0.0
1129500000000,1129657000000,3727144341,8,0.08227999999999999,0.0039829999999999996,1.24e-05,0.0
1129657000000,1129712000000,3727144341,8,0.08557000000000001,0.004089,9.537e-07,0.0
1129712000000,1129800000000,3727144341,8,0.07874,0.0039369999999999995,1.907e-05,0.0
1129800000000,1130100000000,3727144341,8,0.08093,0.0038829999999999997,1.049e-05,0.0
1130100000000,1130195000000,3727144341,8,0.08362,0.0039829999999999996,8.582999999999999e-06,0.0
1130195000000,1130325000000,3727144341,8,0.07971,0.003929,1.526e-05,0.0
1130325000000,1130400000000,3727144341,8,0.08642999999999999,0.004013,2.956e-05,0.0
1130400000000,1130700000000,3727144341,8,0.08008,0.00412,7.629e-06,0.0
1130700000000,1131000000000,3727144341,8,0.08936000000000001,0.00425,8.582999999999999e-06,0.0
1131000000000,1131300000000,3727144341,8,0.08337,0.004089,1.24e-05,0.0
1131300000000,1131600000000,3727144341,8,0.07593,0.003899,1.144e-05,0.0
1131600000000,1131819000000,3727144341,8,0.07678,0.0038640000000000002,2.003e-05,0.0
1131819000000,1131900000000,3727144341,8,0.08374,0.0038799999999999998,2.8610000000000002e-06,0.0
1131900000000,1132200000000,3727144341,8,0.0824,0.003998,9.537e-06,0.0
1132200000000,1132428000000,3727144341,8,0.07507,0.0039369999999999995,1.812e-05,0.0
1132428000000,1132500000000,3727144341,8,0.08032,0.0038759999999999997,2.8610000000000002e-06,0.0
1132500000000,1132510000000,3727144341,8,0.07886,0.003914,0.0,0.0
1132510000000,1132580000000,3727144341,8,0.07056,0.003922,5.7220000000000004e-06,0.0
1132580000000,1132658000000,3727144341,8,0.07471,0.0038829999999999997,9.537e-06,0.0
1132658000000,1132800000000,3727144341,8,0.06665,0.003788,4.768e-06,0.0
1132800000000,1132893000000,3727144341,8,0.07581,0.004036,5.7220000000000004e-06,0.0
1132893000000,1133017000000,3727144341,8,0.07568,0.004013,4.768e-06,0.0
1133017000000,1133100000000,3727144341,8,0.07361000000000001,0.003975,7.629e-06,0.0
1133100000000,1133400000000,3727144341,8,0.07898,0.004051,8.582999999999999e-06,0.0
1133400000000,1133439000000,3727144341,8,0.07556,0.0039829999999999996,9.537e-06,0.0
1133439000000,1133700000000,3727144341,8,0.07581,0.00399,1.049e-05,0.0
1133700000000,1133913000000,3727144341,8,0.06873,0.004143,5.7220000000000004e-06,0.0
1133913000000,1134000000000,3727144341,8,0.06348,0.004005,6.676e-06,0.0
1134000000000,1134032000000,3727144341,8,0.06,0.003967,1.907e-06,0.0
1134032000000,1134300000000,3727144341,8,0.06946000000000001,0.003914,2.003e-05,0.0
1134300000000,1134600000000,3727144341,8,0.06848,0.0038950000000000005,1.526e-05,0.0
1134600000000,1134900000000,3727144341,8,0.06824,0.003834,1.144e-05,0.0
1134900000000,1135200000000,3727144341,8,0.0697,0.0039369999999999995,1.335e-05,0.0
1135200000000,1135500000000,3727144341,8,0.07019,0.003975,2.48e-05,0.0
1135500000000,1135800000000,3727144341,8,0.06946000000000001,0.003998,1.812e-05,0.0
1135800000000,1136100000000,3727144341,8,0.06531,0.003922,1.049e-05,0.0
1136100000000,1136400000000,3727144341,8,0.0675,0.0041659999999999996,8.582999999999999e-06,0.0
1136400000000,1136700000000,3727144341,8,0.06934,0.004128,7.629e-06,0.0
1136700000000,1137000000000,3727144341,8,0.06957999999999999,0.004128,6.676e-06,0.0
1137000000000,1137300000000,3727144341,8,0.07042999999999999,0.0039369999999999995,1.24e-05,0.0
1137300000000,1137600000000,3727144341,8,0.06433,0.003773,8.582999999999999e-06,0.0
1137600000000,1137900000000,3727144341,8,0.05927,0.003803,1.621e-05,0.0
1137900000000,1138200000000,3727144341,8,0.0625,0.003815,7.629e-06,0.0
1138200000000,1138500000000,3727144341,8,0.0611,0.0037840000000000005,1.049e-05,0.0
1138500000000,1138800000000,3727144341,8,0.0658,0.003754,1.621e-05,0.0
1138800000000,1139100000000,3727144341,8,0.05865,0.003815,1.144e-05,0.0
1139100000000,1139400000000,3727144341,8,0.05823,0.003796,9.537e-06,0.0
1139400000000,1139700000000,3727144341,8,0.05272999999999999,0.003689,1.335e-05,0.0
1139700000000,1140000000000,3727144341,8,0.04803,0.003551,8.582999999999999e-06,0.0
1140000000000,1140300000000,3727144341,8,0.0506,0.003849,5.7220000000000004e-06,0.0
1140300000000,1140600000000,3727144341,8,0.05176,0.003807,6.676e-06,0.0
1140600000000,1140900000000,3727144341,8,0.05127,0.003689,1.621e-05,0.0
1140900000000,1141200000000,3727144341,8,0.04773,0.003662,1.144e-05,0.0
1141200000000,1141500000000,3727144341,8,0.03992,0.0035740000000000004,1.24e-05,0.0
1141500000000,1141800000000,3727144341,8,0.039060000000000004,0.003445,7.629e-06,0.0
1141800000000,1142100000000,3727144341,8,0.03992,0.003426,8.582999999999999e-06,0.0
1142100000000,1142400000000,3727144341,8,0.04419,0.003498,7.629e-06,0.0
1142400000000,1142700000000,3727144341,8,0.040530000000000004,0.0033840000000000003,1.144e-05,0.0
1142700000000,1143000000000,3727144341,8,0.03857,0.0033490000000000004,1.717e-05,0.0
1143000000000,1143300000000,3727144341,8,0.03949,0.003307,8.582999999999999e-06,0.0
1143300000000,1143600000000,3727144341,8,0.0376,0.0034219999999999997,5.7220000000000004e-06,0.0
1143600000000,1143900000000,3727144341,8,0.0296,0.0032619999999999997,1.144e-05,0.0
1143900000000,1144200000000,3727144341,8,0.03,0.0032310000000000004,9.537e-06,0.0
1144200000000,1144500000000,3727144341,8,0.0303,0.00317,1.526e-05,0.0
1144500000000,1144800000000,3727144341,8,0.03235,0.003208,6.676e-06,0.0
1144800000000,1145100000000,3727144341,8,0.02805,0.0032270000000000003,1.144e-05,0.0
1145100000000,1145400000000,3727144341,8,0.02924,0.00349,1.24e-05,0.0
1145400000000,1145700000000,3727144341,8,0.030239999999999996,0.0033950000000000004,1.431e-05,0.0
1145700000000,1146000000000,3727144341,8,0.03143,0.003326,8.582999999999999e-06,0.0
1146000000000,1146300000000,3727144341,8,0.025910000000000002,0.0032770000000000004,9.537e-06,0.0
1146300000000,1146600000000,3727144341,8,0.026310000000000004,0.0032310000000000004,7.629e-06,0.0
1146600000000,1146900000000,3727144341,8,0.0267,0.003075,1.24e-05,0.0
1146900000000,1147200000000,3727144341,8,0.02582,0.0029530000000000003,5.7220000000000004e-06,0.0
1147200000000,1147500000000,3727144341,8,0.0238,0.002804,1.335e-05,0.0
1147500000000,1147800000000,3727144341,8,0.02472,0.002937,4.578e-05,0.0
1147800000000,1148100000000,3727144341,8,0.02402,0.0027890000000000002,1.335e-05,0.0
1148100000000,1148400000000,3727144341,8,0.02045,0.002689,2.003e-05,0.0
1148400000000,1148700000000,3727144341,8,0.021759999999999998,0.002647,2.289e-05,0.0
1148700000000,1149000000000,3727144341,8,0.02106,0.002663,2.193e-05,0.0
1149000000000,1149300000000,3727144341,8,0.02075,0.002659,9.537e-06,0.0
1149300000000,1149600000000,3727144341,8,0.021509999999999998,0.0027199999999999998,1.621e-05,0.0
1149600000000,1149900000000,3727144341,8,0.0206,0.002689,3.433e-05,0.0
1149900000000,1150200000000,3727144341,8,0.021419999999999998,0.002941,2.098e-05,0.0
1150200000000,1150500000000,3727144341,8,0.01959,0.003319,1.907e-05,0.0
1150500000000,1150800000000,3727144341,8,0.01831,0.002834,2.003e-05,0.0
1150800000000,1151100000000,3727144341,8,0.0173,0.002651,8.582999999999999e-06,0.0
1151100000000,1151400000000,3727144341,8,0.01611,0.002785,1.049e-05,0.0
1151400000000,1151700000000,3727144341,8,0.01405,0.0025440000000000003,2.48e-05,0.0
1151700000000,1152000000000,3727144341,8,0.015319999999999999,0.002518,2.6700000000000002e-05,0.0
1152000000000,1152300000000,3727144341,8,0.01648,0.0025559999999999997,9.537e-06,0.0
1152300000000,1152600000000,3727144341,8,0.01672,0.0026320000000000002,1.335e-05,0.0
1152600000000,1152900000000,3727144341,8,0.01581,0.002495,1.144e-05,0.0
1152900000000,1153200000000,3727144341,8,0.015009999999999999,0.002426,,0.0
1153200000000,1153500000000,3727144341,8,0.013630000000000001,0.0023350000000000003,,0.0
1153500000000,1153800000000,3727144341,8,0.013919999999999998,0.002506,,0.0
1153800000000,1154100000000,3727144341,8,0.01642,0.002625,,0.0
1154100000000,1154400000000,3727144341,8,0.01268,0.002411,,0.0
1154400000000,1154700000000,3727144341,8,0.0136,0.00243,,0.0
1154700000000,1155000000000,3727144341,8,0.01193,0.0023769999999999998,,0.0
1155000000000,1155300000000,3727144341,8,0.011890000000000001,0.002357,,0.0
1155300000000,1155600000000,3727144341,8,0.01114,0.002361,,0.0
1155600000000,1155900000000,3727144341,8,0.01227,0.002388,,0.0
1155900000000,1156200000000,3727144341,8,0.009033,0.002277,,0.0
1156200000000,1156500000000,3727144341,8,0.009796,0.002304,,0.0
1156500000000,1156800000000,3727144341,8,0.010440000000000001,0.0023,,0.0
1156800000000,1157100000000,3727144341,8,0.0118,0.002537,,0.0
1157100000000,1157400000000,3727144341,8,0.01082,0.002583,,0.0
1157400000000,1157700000000,3727144341,8,0.010409999999999999,0.002346,,0.0
1157700000000,1158000000000,3727144341,8,0.010329999999999999,0.0023350000000000003,,0.0
1158000000000,1158300000000,3727144341,8,0.009552,0.002361,,0.0
1158300000000,1158600000000,3727144341,8,0.009155,0.002361,,0.0
1158600000000,1158900000000,3727144341,8,0.010740000000000001,0.002445,,0.0
1158900000000,1159200000000,3727144341,8,0.01024,0.002396,,0.0
1159200000000,1159500000000,3727144341,8,0.009262000000000001,0.0023350000000000003,,0.0
1159500000000,1159800000000,3727144341,8,0.009155,0.002499,,0.0
1159800000000,1160100000000,3727144341,8,0.009276999999999999,0.0023079999999999997,,0.0
1160100000000,1160400000000,3727144341,8,0.01001,0.002411,,0.0
1160400000000,1160700000000,3727144341,8,0.009674,0.002369,,0.0
1160700000000,1161000000000,3727144341,8,0.0112,0.002457,,0.0
1161000000000,1161300000000,3727144341,8,0.009857,0.0023120000000000003,,0.0
1161300000000,1161600000000,3727144341,8,0.01051,0.002357,,0.0
1161600000000,1161900000000,3727144341,8,0.008942,0.002316,,0.0
1161900000000,1162200000000,3727144341,8,0.0126,0.00256,,0.0
1162200000000,1162500000000,3727144341,8,0.010159999999999999,0.002495,,0.0
1162500000000,1162800000000,3727144341,8,0.01042,0.0023309999999999997,,0.0
1162800000000,1163100000000,3727144341,8,0.01035,0.00259,,0.0
1163100000000,1163400000000,3727144341,8,0.01239,0.00243,,0.0
1163400000000,1163700000000,3727144341,8,0.008728,0.002293,,0.0
1163700000000,1164000000000,3727144341,8,0.009826999999999999,0.002281,,0.0
1164000000000,1164300000000,3727144341,8,0.01068,0.002373,,0.0
1164300000000,1164600000000,3727144341,8,0.013519999999999999,0.002392,,0.0
1164600000000,1164900000000,3727144341,8,0.01344,0.002396,,0.0
1164900000000,1165200000000,3727144341,8,0.01321,0.002384,,0.0
1165200000000,1165500000000,3727144341,8,0.012830000000000001,0.002338,,0.0
1165500000000,1165800000000,3727144341,8,0.013030000000000002,0.00238,,0.0
1165800000000,1166100000000,3727144341,8,0.01396,0.002472,,0.0
1166100000000,1166400000000,3727144341,8,0.01439,0.002438,,0.0
1166400000000,1166700000000,3727144341,8,0.0154,0.002483,,0.0
1166700000000,1167000000000,3727144341,8,0.01785,0.002708,,0.0
1167000000000,1167300000000,3727144341,8,0.017490000000000002,0.002823,,0.0
1167300000000,1167600000000,3727144341,8,0.01852,0.002728,,0.0
1167600000000,1167900000000,3727144341,8,0.01593,0.002689,,0.0
1167900000000,1168200000000,3727144341,8,0.01849,0.0026739999999999997,,0.0
1168200000000,1168500000000,3727144341,8,0.01825,0.002628,,0.0
1168500000000,1168800000000,3727144341,8,0.02008,0.002712,,0.0
1168800000000,1169100000000,3727144341,8,0.021269999999999997,0.002823,,0.0
1169100000000,1169400000000,3727144341,8,0.02087,0.002739,,0.0
1169400000000,1169700000000,3727144341,8,0.02115,0.002689,,0.0
1169700000000,1170000000000,3727144341,8,0.02478,0.002792,,0.0
1170000000000,1170300000000,3727144341,8,0.02515,0.0031320000000000002,,0.0
1170300000000,1170600000000,3727144341,8,0.026430000000000002,0.0034939999999999997,,0.0
1170600000000,1170900000000,3727144341,8,0.030789999999999998,0.0033420000000000004,,0.0
1170900000000,1171200000000,3727144341,8,0.02792,0.0032159999999999997,,0.0
1171200000000,1171500000000,3727144341,8,0.02853,0.0032920000000000002,,0.0
1171500000000,1171800000000,3727144341,8,0.028560000000000002,0.0032689999999999998,,0.0
1171800000000,1172100000000,3727144341,8,0.031039999999999998,0.003311,,0.0
1172100000000,1172400000000,3727144341,8,0.030060000000000003,0.0032229999999999997,,0.0
1172400000000,1172700000000,3727144341,8,0.03296,0.003208,,0.0
1172700000000,1173000000000,3727144341,8,0.03149,0.0031739999999999997,,0.0
1173000000000,1173300000000,3727144341,8,0.03143,0.0030859999999999998,,0.0
1173300000000,1173600000000,3727144341,8,0.036680000000000004,0.00312,,0.0
1173600000000,1173900000000,3727144341,8,0.03998,0.003139,,0.0
1173900000000,1174200000000,3727144341,8,0.04297,0.0031969999999999998,,0.0
1174200000000,1174500000000,3727144341,8,0.0451,0.003204,,0.0
1174500000000,1174800000000,3727144341,8,0.03943,0.003181,,0.0
1174800000000,1175100000000,3727144341,8,0.04559,0.0035479999999999995,,0.0
1175100000000,1175400000000,3727144341,8,0.043519999999999996,0.0034479999999999997,,0.0
1175400000000,1175700000000,3727144341,8,0.044489999999999995,0.003403,,0.0
1175700000000,1176000000000,3727144341,8,0.04895,0.0033799999999999998,,0.0
1176000000000,1176300000000,3727144341,8,0.050839999999999996,0.003353,,0.0
1176300000000,1176600000000,3727144341,8,0.05341,0.003407,,0.0
1176600000000,1176900000000,3727144341,8,0.04822,0.0033490000000000004,,0.0
1176900000000,1177200000000,3727144341,8,0.04938,0.003326,,0.0
1177200000000,1177500000000,3727144341,8,0.05272999999999999,0.00346,,0.0
1177500000000,1177800000000,3727144341,8,0.051879999999999996,0.003433,,0.0
1177800000000,1178100000000,3727144341,8,0.052860000000000004,0.003689,,0.0
1178100000000,1178400000000,3727144341,8,0.05994,0.0037310000000000004,,0.0
1178400000000,1178700000000,3727144341,8,0.06482,0.003674,,0.0
1178700000000,1179000000000,3727144341,8,0.06799,0.0036659999999999996,,0.0
1179000000000,1179300000000,3727144341,8,0.06946000000000001,0.0037920000000000002,,0.0
1179300000000,1179600000000,3727144341,8,0.06567,0.003754,,0.0
1179600000000,1179900000000,3727144341,8,0.0675,0.00399,,0.0
1179900000000,1180200000000,3727144341,8,0.0708,0.0038759999999999997,,0.0
1180200000000,1180398000000,3727144341,8,0.07019,0.003826,,0.0
1180398000000,1180500000000,3727144341,8,0.07507,0.0037689999999999998,,0.0
1180500000000,1180800000000,3727144341,8,0.07446,0.0037159999999999997,,0.0
1180800000000,1180846000000,3727144341,8,0.07812000000000001,0.004135,,0.0
1180846000000,1180959000000,3727144341,8,0.07202,0.003952000000000001,,0.0
1180959000000,1181021000000,3727144341,8,0.0769,0.004028,,0.0
1181021000000,1181100000000,3727144341,8,0.07812000000000001,0.003998,,0.0
1181100000000,1181400000000,3727144341,8,0.07372999999999999,0.0039369999999999995,,0.0
1181400000000,1181700000000,3727144341,8,0.08215,0.004158,,0.0
1181700000000,1181988000000,3727144341,8,0.08362,0.004105,,0.0
1181988000000,1182000000000,3727144341,8,0.08642999999999999,0.004013,,0.0
1182000000000,1182300000000,3727144341,8,0.07935,0.0039020000000000005,,0.0
1182300000000,1182342000000,3727144341,8,0.08716,0.004021,,0.0
1182342000000,1182356000000,3727144341,8,0.08594,0.003944,,0.0
1182356000000,1182600000000,3727144341,8,0.08032,0.004013,,0.0
1182600000000,1182900000000,3727144341,8,0.08167,0.00399,,0.0
1182900000000,1183069000000,3727144341,8,0.08313,0.003906,,0.0
1183069000000,1183200000000,3727144341,8,0.09534,0.003929,,0.0
1183200000000,1183500000000,3727144341,8,0.08484,0.0038380000000000003,,0.0
1183500000000,1183800000000,3727144341,8,0.08752,0.003849,,0.0
1183800000000,1184100000000,3727144341,8,0.09131,0.004065999999999999,,0.0
1184100000000,1184400000000,3727144341,8,0.09705,0.004227000000000001,,0.0
1184400000000,1184700000000,3727144341,8,0.09192,0.004173,,0.0
1184700000000,1185000000000,3727144341,8,0.09851,0.004111999999999999,,0.0
1185000000000,1185300000000,3727144341,8,0.1007,0.004089,,0.0
1185300000000,1185600000000,3727144341,8,0.09473,0.00412,,0.0
1185600000000,1185900000000,3727144341,8,0.0979,0.004333,,0.0
1185900000000,1186200000000,3727144341,8,0.09888,0.004303,,0.0
1186200000000,1186500000000,3727144341,8,0.1097,0.004135,,0.0
1186500000000,1186800000000,3727144341,8,0.1012,0.004340999999999999,,0.0
1186800000000,1187100000000,3727144341,8,0.1069,0.004257,,0.0
1187100000000,1187400000000,3727144341,8,0.1073,0.004364,,0.0
1187400000000,1187700000000,3727144341,8,0.1119,0.004494,,0.0
1187700000000,1188000000000,3727144341,8,0.1124,0.004555,,0.0
1188000000000,1188300000000,3727144341,8,0.1177,0.004288,,0.0
1188300000000,1188600000000,3727144341,8,0.1255,0.004311,,0.0
1188600000000,1188900000000,3727144341,8,0.1174,0.004227000000000001,,0.0
1188900000000,1189200000000,3727144341,8,0.1112,0.004105,,0.0
1189200000000,1189500000000,3727144341,8,0.1179,0.004417,,0.0
1189500000000,1189800000000,3727144341,8,0.1212,0.004501,,0.0
1189800000000,1190100000000,3727144341,8,0.12300000000000001,0.0044020000000000005,,0.0
1190100000000,1190400000000,3727144341,8,0.1183,0.0044020000000000005,,0.0
1190400000000,1190700000000,3727144341,8,0.1207,0.004227000000000001,,0.0
1190700000000,1191000000000,3727144341,8,0.1195,0.00428,,0.0
1191000000000,1191300000000,3727144341,8,0.1239,0.00425,,0.0
1191300000000,1191600000000,3727144341,8,0.1215,0.004311,,0.0
1191600000000,1191900000000,3727144341,8,0.1262,0.004295,,0.0
1191900000000,1192200000000,3727144341,8,0.1274,0.004234,,0.0
1192200000000,1192500000000,3727144341,8,0.126,0.004326,,0.0
1192500000000,1192800000000,3727144341,8,0.1163,0.00428,,0.0
1192800000000,1193100000000,3727144341,8,0.1171,0.004265,,0.0
1193100000000,1193400000000,3727144341,8,0.1183,0.00441,,0.0
1193400000000,1193700000000,3727144341,8,0.1213,0.00425,,0.0
1193700000000,1194000000000,3727144341,8,0.11900000000000001,0.004242,,0.0
1194000000000,1194300000000,3727144341,8,0.125,0.004372,,0.0
1194300000000,1194600000000,3727144341,8,0.1267,0.004417,,0.0
1194600000000,1194900000000,3727144341,8,0.1193,0.004386999999999999,,0.0
1194900000000,1195200000000,3727144341,8,0.11800000000000001,0.004288,,0.0
1195200000000,1195500000000,3727144341,8,0.1265,0.004326,,0.0
1195500000000,1195800000000,3727144341,8,0.1316,0.00425,,0.0
1195800000000,1196100000000,3727144341,8,0.121,0.004265,,0.0
1196100000000,1196400000000,3727144341,8,0.1211,0.004303,,0.0
1196400000000,1196700000000,3727144341,8,0.1277,0.004386999999999999,,0.0
1196700000000,1197000000000,3727144341,8,0.127,0.00441,,0.0
1197000000000,1197300000000,3727144341,8,0.1282,0.004386999999999999,,0.0
1197300000000,1197600000000,3727144341,8,0.1176,0.0045780000000000005,,0.0
1197600000000,1197900000000,3727144341,8,0.1194,0.004417,,0.0
1197900000000,1198200000000,3727144341,8,0.1178,0.004524,,0.0
1198200000000,1198500000000,3727144341,8,0.1167,0.004311,,0.0
1198500000000,1198800000000,3727144341,8,0.1158,0.004219,,0.0
1198800000000,1199100000000,3727144341,8,0.1075,0.004143,,0.0
1199100000000,1199400000000,3727144341,8,0.10800000000000001,0.0041659999999999996,,0.0
1199400000000,1199700000000,3727144341,8,0.1093,0.004173,,0.0
1199700000000,1200000000000,3727144341,8,0.1088,0.004272,,0.0
1200000000000,1200300000000,3727144341,8,0.099,0.004242,,0.0
1200300000000,1200600000000,3727144341,8,0.0979,0.004593,,0.0
1200600000000,1200900000000,3727144341,8,0.08826,0.004227000000000001,,0.0
1200900000000,1201200000000,3727144341,8,0.09131,0.004295,,0.0
1201200000000,1201500000000,3727144341,8,0.0929,0.004386999999999999,,0.0
1201500000000,1201800000000,3727144341,8,0.09302,0.004242,,0.0
1201800000000,1202100000000,3727144341,8,0.09204,0.004265,,0.0
1202100000000,1202400000000,3727144341,8,0.09302,0.004539,,0.0
