ST,mean cpu usage,canonical memory usage
1392,0.057890666666666646,0.4033333333333333
1393,0.062256,0.4091666666666667
1394,0.059528000000000005,0.4091666666666667
1395,0.057821999999999985,0.4091666666666667
1396,0.06695333333333332,0.4091666666666667
1397,0.07128933333333332,0.41
1398,0.05180133333333333,0.4075
1399,0.06317533333333333,0.4033333333333333
1400,0.0694933333333333,0.4033333333333333
1401,0.06918799999999993,0.4058333333333333
1402,0.06880266666666664,0.41
1403,0.0708813333333333,0.4075
1404,0.061907333333333314,0.4075
1405,0.06694733333333332,0.4058333333333333
1406,0.06503933333333331,0.4075
1407,0.058869333333333336,0.4033333333333333
1408,0.06138333333333334,0.4033333333333333
1409,0.058815999999999945,0.4033333333333333
1410,0.06288933333333334,0.4075
1411,0.0701853333333333,0.4075
1412,0.0647,0.41
1413,0.05846,0.41
1414,0.06773799999999999,0.41
1415,0.0632286666666666,0.41
1416,0.06311733333333333,0.41
1417,0.05420533333333333,0.41
1418,0.06743999999999996,0.4033333333333333
1419,0.06198866666666658,0.405
1420,0.055135333333333314,0.4058333333333333
1421,0.05335199999999998,0.4058333333333333
1422,0.06813466666666662,0.4058333333333333
1423,0.05752133333333331,0.4058333333333333
1424,0.059049999999999964,0.4058333333333333
1425,0.058611333333333335,0.41
1426,0.053200666666666646,0.4075
1427,0.07163933333333333,0.4075
1428,0.04893666666666665,0.4058333333333333
1429,0.05301466666666662,0.4058333333333333
1430,0.066984,0.4033333333333333
1431,0.08931266666666664,0.4075
1432,0.08155866666666664,0.4091666666666667
1433,0.05397399999999993,0.4058333333333333
1434,0.05208333333333332,0.4058333333333333
1435,0.052640000000000006,0.4033333333333333
1436,0.051274666666666635,0.4075
1437,0.05774133333333331,0.4075
1438,0.054542,0.4075
1439,0.06277066666666663,0.4075
1440,0.06172999999999996,0.4091666666666667
1441,0.06357666666666666,0.4091666666666667
1442,0.05191133333333329,0.4075
1443,0.06847866666666666,0.4091666666666667
1444,0.058826666666666666,0.4075
1445,0.06949933333333332,0.41
1446,0.0668833333333333,0.41
1447,0.059512,0.4075
1448,0.07406266666666667,0.4033333333333333
1449,0.06582599999999998,0.4033333333333333
1450,0.05534799999999996,0.4033333333333333
1451,0.06054466666666662,0.405
1452,0.05329866666666664,0.405
1453,0.05528266666666663,0.4091666666666667
1454,0.060079333333333325,0.405
1455,0.05864266666666662,0.4075
1456,0.05971399999999997,0.405
1457,0.055336666666666666,0.405
1458,0.047573333333333336,0.405
1459,0.057311999999999995,0.405
1460,0.052061999999999956,0.405
1461,0.067236,0.405
1462,0.060607999999999974,0.4091666666666667
1463,0.050324666666666656,0.4091666666666667
1464,0.05035733333333329,0.405
1465,0.05579399999999996,0.405
1466,0.06846133333333333,0.405
1467,0.060010666666666636,0.4091666666666667
1468,0.06078733333333329,0.4091666666666667
1469,0.052724666666666614,0.4075
1470,0.05015399999999997,0.405
1471,0.05587933333333328,0.4091666666666667
1472,0.060170666666666664,0.4116666666666667
1473,0.058381333333333334,0.405
1474,0.048696666666666666,0.4075
1475,0.054004,0.4091666666666667
1476,0.047304,0.4091666666666667
1477,0.05244333333333329,0.4116666666666667
1478,0.05433466666666666,0.4116666666666667
1479,0.053759333333333284,0.4091666666666667
1480,0.05349666666666666,0.4116666666666667
1481,0.05543333333333332,0.4091666666666667
1482,0.06162799999999999,0.4116666666666667
1483,0.05325533333333334,0.4116666666666667
1484,0.05850733333333333,0.4116666666666667
1485,0.05296266666666662,0.4058333333333333
1486,0.06139133333333333,0.4075
1487,0.053865333333333335,0.4075
1488,0.056099999999999955,0.4058333333333333
1489,0.059194,0.4033333333333333
1490,0.055951999999999995,0.4033333333333333
1491,0.0704246666666666,0.40166666666666667
1492,0.06335399999999998,0.40166666666666667
1493,0.06540866666666663,0.4075
1494,0.06314933333333327,0.4008333333333333
1495,0.054834,0.4033333333333333
1496,0.05697999999999997,0.4075
1497,0.058328666666666674,0.405
1498,0.046777999999999965,0.4075
1499,0.04949133333333333,0.4033333333333333
1500,0.057735999999999926,0.4075
1501,0.06440066666666666,0.4033333333333333
1502,0.05355666666666666,0.405
1503,0.07221466666666665,0.4033333333333333
1504,0.055295333333333314,0.4058333333333333
1505,0.053325999999999964,0.4041666666666667
1506,0.052109999999999955,0.39916666666666667
1507,0.05264799999999995,0.39916666666666667
1508,0.05165266666666659,0.40166666666666667
1509,0.05466933333333332,0.4075
1510,0.05282066666666666,0.40166666666666667
1511,0.05766666666666665,0.3975
1512,0.04637399999999995,0.405
1513,0.0457273333333333,0.4033333333333333
1514,0.057588666666666656,0.4058333333333333
1515,0.05075333333333329,0.4033333333333333
1516,0.058032,0.4033333333333333
1517,0.04609733333333333,0.4041666666666667
1518,0.04610533333333333,0.40166666666666667
1519,0.045083999999999985,0.40166666666666667
1520,0.04249999999999997,0.4033333333333333
1521,0.047685333333333274,0.40166666666666667
1522,0.05175999999999998,0.40166666666666667
1523,0.06098799999999996,0.4033333333333333
1524,0.06224533333333333,0.4033333333333333
1525,0.051481999999999944,0.4033333333333333
1526,0.05016666666666665,0.4033333333333333
1527,0.05115199999999995,0.4075
1528,0.05320266666666663,0.4033333333333333
1529,0.044679333333333286,0.40166666666666667
1530,0.051895999999999984,0.3975
1531,0.045621999999999954,0.39916666666666667
1532,0.056897333333333314,0.39916666666666667
1533,0.04709666666666665,0.4033333333333333
1534,0.05204799999999996,0.4033333333333333
1535,0.05768399999999998,0.4033333333333333
1536,0.07539066666666666,0.4075
1537,0.04719066666666661,0.4075
1538,0.042216666666666666,0.4008333333333333
1539,0.04352333333333319,0.39916666666666667
1540,0.049078000000000004,0.4033333333333333
1541,0.04693066666666663,0.405
1542,0.046058666666666664,0.4033333333333333
1543,0.06007666666666663,0.4033333333333333
1544,0.06067666666666667,0.4033333333333333
1545,0.06954666666666667,0.4075
1546,0.050139333333333334,0.4075
1547,0.05452533333333333,0.40166666666666667
1548,0.05610266666666666,0.4033333333333333
1549,0.08847933333333328,0.40166666666666667
1550,0.06945933333333329,0.4
1551,0.05497933333333331,0.4033333333333333
1552,0.052833333333333336,0.4
1553,0.053014666666666654,0.4041666666666667
1554,0.057984,0.4058333333333333
1555,0.05791266666666665,0.4008333333333333
1556,0.06379933333333329,0.4008333333333333
1557,0.051039999999999926,0.4
1558,0.053769333333333315,0.40166666666666667
1559,0.06854733333333328,0.4025
1560,0.0549586666666666,0.4008333333333333
1561,0.06229333333333331,0.4058333333333333
1562,0.05257599999999996,0.4058333333333333
1563,0.081012,0.4075
1564,0.08180466666666662,0.4058333333333333
1565,0.05454333333333329,0.4041666666666667
1566,0.05221,0.40166666666666667
1567,0.04895599999999997,0.4058333333333333
1568,0.06782466666666666,0.4058333333333333
1569,0.06801866666666667,0.4058333333333333
1570,0.059314000000000006,0.4091666666666667
1571,0.06282533333333333,0.405
1572,0.05599666666666665,0.40166666666666667
1573,0.04925133333333333,0.4041666666666667
1574,0.04885333333333333,0.4058333333333333
1575,0.053433999999999995,0.4041666666666667
1576,0.046797999999999965,0.4075
1577,0.05588266666666666,0.4058333333333333
1578,0.059279999999999985,0.4058333333333333
1579,0.059931999999999985,0.4091666666666667
1580,0.06607266666666664,0.41
1581,0.056263333333333304,0.4075
1582,0.051372666666666615,0.4091666666666667
1583,0.058242,0.4033333333333333
1584,0.05074266666666663,0.4075
1585,0.05432933333333333,0.4075
1586,0.06166733333333329,0.4091666666666667
1587,0.07002933333333332,0.4091666666666667
1588,0.06316133333333332,0.4116666666666667
1589,0.059207333333333306,0.4091666666666667
1590,0.06001466666666663,0.405
1591,0.05912399999999999,0.4033333333333333
1592,0.055536,0.40166666666666667
1593,0.06016066666666667,0.40166666666666667
1594,0.058413999999999924,0.40166666666666667
1595,0.049266,0.40166666666666667
1596,0.04995866666666663,0.4033333333333333
1597,0.05951666666666667,0.3975
1598,0.06613266666666666,0.40166666666666667
1599,0.06176466666666665,0.40166666666666667
1600,0.05130133333333331,0.4041666666666667
1601,0.058967333333333316,0.40166666666666667
1602,0.052847999999999944,0.40166666666666667
1603,0.05927066666666667,0.4033333333333333
1604,0.07406533333333325,0.4083333333333333
1605,0.0705013333333333,0.4075
1606,0.05783999999999995,0.4033333333333333
1607,0.052129999999999996,0.405
1608,0.05595933333333332,0.4025
1609,0.05747466666666663,0.4008333333333333
1610,0.05898133333333332,0.4033333333333333
1611,0.058578000000000005,0.4025
1612,0.05674333333333331,0.4008333333333333
1613,0.05483066666666665,0.4075
1614,0.053044666666666636,0.4075
1615,0.07317533333333333,0.4075
1616,0.06821333333333333,0.4091666666666667
1617,0.08463599999999996,0.4091666666666667
1618,0.07486466666666666,0.4075
1619,0.09281,0.4075
1620,0.08661533333333334,0.4091666666666667
1621,0.0690826666666666,0.4091666666666667
1622,0.0644713333333333,0.4091666666666667
1623,0.07880066666666666,0.4033333333333333
1624,0.058814666666666675,0.4033333333333333
1625,0.06519133333333332,0.39916666666666667
1626,0.058317333333333304,0.39916666666666667
1627,0.05566733333333332,0.4033333333333333
1628,0.06016599999999997,0.405
1629,0.06192466666666663,0.405
1630,0.06216066666666667,0.405
1631,0.06961666666666663,0.4091666666666667
1632,0.07101999999999996,0.4091666666666667
1633,0.08484266666666666,0.4075
1634,0.06650133333333326,0.4075
1635,0.06298199999999994,0.4075
1636,0.06947333333333332,0.4075
1637,0.06347466666666667,0.4075
1638,0.06164133333333329,0.4075
1639,0.08108533333333333,0.4075
1640,0.0640846666666666,0.4091666666666667
1641,0.0691873333333333,0.4075
1642,0.06590866666666667,0.4075
1643,0.060344666666666665,0.4075
1644,0.07337933333333332,0.4058333333333333
1645,0.06610533333333331,0.4075
1646,0.06452599999999996,0.4058333333333333
1647,0.06762266666666664,0.4075
1648,0.059165999999999996,0.4075
1649,0.06191733333333334,0.4075
1650,0.07406666666666664,0.4075
1651,0.0730133333333333,0.4075
1652,0.0959453333333333,0.4075
1653,0.09275599999999999,0.4075
1654,0.07037799999999998,0.4091666666666667
1655,0.06594799999999996,0.405
1656,0.062399333333333334,0.4091666666666667
1657,0.06958533333333332,0.4066666666666667
1658,0.06450333333333329,0.4116666666666667
1659,0.07415333333333328,0.4091666666666667
1660,0.06877999999999997,0.4091666666666667
1661,0.06349799999999996,0.4091666666666667
1662,0.07231399999999996,0.4116666666666667
1663,0.07257333333333334,0.4091666666666667
1664,0.07962933333333327,0.4091666666666667
1665,0.07452199999999999,0.4091666666666667
1666,0.06987666666666667,0.4075
1667,0.06818266666666667,0.4075
1668,0.07453466666666664,0.4075
1669,0.06362866666666665,0.4075
1670,0.07907399999999996,0.4075
1671,0.0734973333333333,0.41
1672,0.07686733333333329,0.4075
1673,0.06239599999999991,0.4075
1674,0.06319999999999996,0.4075
1675,0.07220933333333333,0.4075
1676,0.08753999999999992,0.4075
1677,0.05668133333333334,0.4075
1678,0.058048666666666617,0.4075
1679,0.0570453333333333,0.4075
1680,0.057890666666666646,0.4033333333333333
1681,0.062256,0.4091666666666667
1682,0.059528000000000005,0.4091666666666667
1683,0.057821999999999985,0.4091666666666667
1684,0.06695333333333332,0.4091666666666667
1685,0.07128933333333332,0.41
1686,0.05180133333333333,0.4075
1687,0.06317533333333333,0.4033333333333333
1688,0.0694933333333333,0.4033333333333333
1689,0.06918799999999993,0.4058333333333333
1690,0.06880266666666664,0.41
1691,0.0708813333333333,0.4075
1692,0.061907333333333314,0.4075
1693,0.06694733333333332,0.4058333333333333
1694,0.06503933333333331,0.4075
1695,0.058869333333333336,0.4033333333333333
1696,0.06138333333333334,0.4033333333333333
1697,0.058815999999999945,0.4033333333333333
1698,0.06288933333333334,0.4075
1699,0.0701853333333333,0.4075
1700,0.0647,0.41
1701,0.05846,0.41
1702,0.06773799999999999,0.41
1703,0.0632286666666666,0.41
1704,0.06311733333333333,0.41
1705,0.05420533333333333,0.41
1706,0.06743999999999996,0.4033333333333333
1707,0.06198866666666658,0.405
1708,0.055135333333333314,0.4058333333333333
1709,0.05335199999999998,0.4058333333333333
1710,0.06813466666666662,0.4058333333333333
1711,0.05752133333333331,0.4058333333333333
1712,0.059049999999999964,0.4058333333333333
1713,0.058611333333333335,0.41
1714,0.053200666666666646,0.4075
1715,0.07163933333333333,0.4075
1716,0.04893666666666665,0.4058333333333333
1717,0.05301466666666662,0.4058333333333333
1718,0.066984,0.4033333333333333
1719,0.08931266666666664,0.4075
1720,0.08155866666666664,0.4091666666666667
1721,0.05397399999999993,0.4058333333333333
1722,0.05208333333333332,0.4058333333333333
1723,0.052640000000000006,0.4033333333333333
1724,0.051274666666666635,0.4075
1725,0.05774133333333331,0.4075
1726,0.054542,0.4075
1727,0.06277066666666663,0.4075
1728,0.06172999999999996,0.4091666666666667
1729,0.06357666666666666,0.4091666666666667
1730,0.05191133333333329,0.4075
1731,0.06847866666666666,0.4091666666666667
1732,0.058826666666666666,0.4075
1733,0.06949933333333332,0.41
1734,0.0668833333333333,0.41
1735,0.059512,0.4075
1736,0.07406266666666667,0.4033333333333333
1737,0.06582599999999998,0.4033333333333333
1738,0.05534799999999996,0.4033333333333333
1739,0.06054466666666662,0.405
1740,0.05329866666666664,0.405
1741,0.05528266666666663,0.4091666666666667
1742,0.060079333333333325,0.405
1743,0.05864266666666662,0.4075
1744,0.05971399999999997,0.405
1745,0.055336666666666666,0.405
1746,0.047573333333333336,0.405
1747,0.057311999999999995,0.405
1748,0.052061999999999956,0.405
1749,0.067236,0.405
1750,0.060607999999999974,0.4091666666666667
1751,0.050324666666666656,0.4091666666666667
1752,0.05035733333333329,0.405
1753,0.05579399999999996,0.405
1754,0.06846133333333333,0.405
1755,0.060010666666666636,0.4091666666666667
1756,0.06078733333333329,0.4091666666666667
1757,0.052724666666666614,0.4075
1758,0.05015399999999997,0.405
1759,0.05587933333333328,0.4091666666666667
1760,0.060170666666666664,0.4116666666666667
1761,0.058381333333333334,0.405
1762,0.048696666666666666,0.4075
1763,0.054004,0.4091666666666667
1764,0.047304,0.4091666666666667
1765,0.05244333333333329,0.4116666666666667
1766,0.05433466666666666,0.4116666666666667
1767,0.053759333333333284,0.4091666666666667
1768,0.05349666666666666,0.4116666666666667
1769,0.05543333333333332,0.4091666666666667
1770,0.06162799999999999,0.4116666666666667
1771,0.05325533333333334,0.4116666666666667
1772,0.05850733333333333,0.4116666666666667
1773,0.05296266666666662,0.4058333333333333
1774,0.06139133333333333,0.4075
1775,0.053865333333333335,0.4075
1776,0.056099999999999955,0.4058333333333333
1777,0.059194,0.4033333333333333
1778,0.055951999999999995,0.4033333333333333
1779,0.0704246666666666,0.40166666666666667
1780,0.06335399999999998,0.40166666666666667
1781,0.06540866666666663,0.4075
1782,0.06314933333333327,0.4008333333333333
1783,0.054834,0.4033333333333333
1784,0.05697999999999997,0.4075
1785,0.058328666666666674,0.405
1786,0.046777999999999965,0.4075
1787,0.04949133333333333,0.4033333333333333
1788,0.057735999999999926,0.4075
1789,0.06440066666666666,0.4033333333333333
1790,0.05355666666666666,0.405
1791,0.07221466666666665,0.4033333333333333
1792,0.055295333333333314,0.4058333333333333
1793,0.053325999999999964,0.4041666666666667
1794,0.052109999999999955,0.39916666666666667
1795,0.05264799999999995,0.39916666666666667
1796,0.05165266666666659,0.40166666666666667
1797,0.05466933333333332,0.4075
1798,0.05282066666666666,0.40166666666666667
1799,0.05766666666666665,0.3975
1800,0.04637399999999995,0.405
1801,0.0457273333333333,0.4033333333333333
1802,0.057588666666666656,0.4058333333333333
1803,0.05075333333333329,0.4033333333333333
1804,0.058032,0.4033333333333333
1805,0.04609733333333333,0.4041666666666667
1806,0.04610533333333333,0.40166666666666667
1807,0.045083999999999985,0.40166666666666667
1808,0.04249999999999997,0.4033333333333333
1809,0.047685333333333274,0.40166666666666667
1810,0.05175999999999998,0.40166666666666667
1811,0.06098799999999996,0.4033333333333333
1812,0.06224533333333333,0.4033333333333333
1813,0.051481999999999944,0.4033333333333333
1814,0.05016666666666665,0.4033333333333333
1815,0.05115199999999995,0.4075
1816,0.05320266666666663,0.4033333333333333
1817,0.044679333333333286,0.40166666666666667
1818,0.051895999999999984,0.3975
1819,0.045621999999999954,0.39916666666666667
1820,0.056897333333333314,0.39916666666666667
1821,0.04709666666666665,0.4033333333333333
1822,0.05204799999999996,0.4033333333333333
1823,0.05768399999999998,0.4033333333333333
1824,0.07539066666666666,0.4075
1825,0.04719066666666661,0.4075
1826,0.042216666666666666,0.4008333333333333
1827,0.04352333333333319,0.39916666666666667
1828,0.049078000000000004,0.4033333333333333
1829,0.04693066666666663,0.405
1830,0.046058666666666664,0.4033333333333333
1831,0.06007666666666663,0.4033333333333333
1832,0.06067666666666667,0.4033333333333333
1833,0.06954666666666667,0.4075
1834,0.050139333333333334,0.4075
1835,0.05452533333333333,0.40166666666666667
1836,0.05610266666666666,0.4033333333333333
1837,0.08847933333333328,0.40166666666666667
1838,0.06945933333333329,0.4
1839,0.05497933333333331,0.4033333333333333
1840,0.052833333333333336,0.4
1841,0.053014666666666654,0.4041666666666667
1842,0.057984,0.4058333333333333
1843,0.05791266666666665,0.4008333333333333
1844,0.06379933333333329,0.4008333333333333
1845,0.051039999999999926,0.4
1846,0.053769333333333315,0.40166666666666667
1847,0.06854733333333328,0.4025
1848,0.0549586666666666,0.4008333333333333
1849,0.06229333333333331,0.4058333333333333
1850,0.05257599999999996,0.4058333333333333
1851,0.081012,0.4075
1852,0.08180466666666662,0.4058333333333333
1853,0.05454333333333329,0.4041666666666667
1854,0.05221,0.40166666666666667
1855,0.04895599999999997,0.4058333333333333
1856,0.06782466666666666,0.4058333333333333
1857,0.06801866666666667,0.4058333333333333
1858,0.059314000000000006,0.4091666666666667
1859,0.06282533333333333,0.405
1860,0.05599666666666665,0.40166666666666667
1861,0.04925133333333333,0.4041666666666667
1862,0.04885333333333333,0.4058333333333333
1863,0.053433999999999995,0.4041666666666667
1864,0.046797999999999965,0.4075
1865,0.05588266666666666,0.4058333333333333
1866,0.059279999999999985,0.4058333333333333
1867,0.059931999999999985,0.4091666666666667
1868,0.06607266666666664,0.41
1869,0.056263333333333304,0.4075
1870,0.051372666666666615,0.4091666666666667
1871,0.058242,0.4033333333333333
1872,0.05074266666666663,0.4075
1873,0.05074266666666663,0.4075
1874,0.05313377777777776,0.40805555555555556
1875,0.05579693333333332,0.4091666666666667
1876,0.06352555555555552,0.40944444444444444
1877,0.0685031111111111,0.4113888888888889
1878,0.062282666666666646,0.40870370370370374
1879,0.05938674074074071,0.40481481481481485
1880,0.05981674074074071,0.40314814814814814
1881,0.058326666666666666,0.40166666666666667
1882,0.056563703703703706,0.40166666666666667
1883,0.0597725185185185,0.40166666666666667
1884,0.056381111111111056,0.40185185185185185
1885,0.049419925925925916,0.40268518518518515
1886,0.051870266666666644,0.3979166666666667
1887,0.06098688888888889,0.40166666666666667
1888,0.065162,0.40194444444444444
1889,0.059439481481481454,0.4038888888888889
1890,0.053004888888888865,0.40166666666666667
1891,0.057607481481481454,0.40185185185185185
1892,0.05427525925925922,0.40388888888888885
1893,0.06255837037037035,0.4082407407407407
1894,0.07327333333333326,0.40703703703703703
1895,0.06768770370370367,0.40351851851851855
1896,0.056571111111111065,0.4047222222222222
1897,0.05289586666666666,0.4023333333333333
1898,0.05629607407407406,0.4011111111111111
1899,0.05780948148148145,0.40324074074074073
1900,0.058891703703703696,0.40231481481481485
1901,0.058170296296296296,0.4015740740740741
1902,0.05631829629629628,0.4075
1903,0.05443377777777776,0.4075
1904,0.057518148148148124,0.40768518518518515
1905,0.07207266666666666,0.4091666666666667
1906,0.07186281481481481,0.40898148148148145
1907,0.08246459259259256,0.4075
1908,0.07845373333333333,0.4076666666666666
1909,0.09143340740740741,0.4091666666666667
1910,0.08271918518518517,0.4091666666666667
1911,0.06805792592592587,0.4085185185185185
1912,0.06765562962962961,0.4033333333333333
1913,0.07435933333333333,0.4028703703703704
1914,0.060231703703703704,0.39916666666666667
1915,0.06366377777777776,0.3996296296296296
1916,0.05772844444444442,0.40351851851851855
1917,0.056667037037037016,0.405
1918,0.060556814814814786,0.405
1919,0.06197186666666663,0.4054166666666667
1920,0.06381755555555554,0.4091666666666667
1921,0.06992851851851849,0.40898148148148145
1922,0.07409170370370367,0.4075
1923,0.08076681481481479,0.4075
1924,0.0657192592592592,0.4075
1925,0.06442451851851846,0.4075
1926,0.06814029629629628,0.4075
1927,0.06306725925925925,0.4075
1928,0.0659622222222222,0.40768518518518515
1929,0.0773074074074074,0.40898148148148145
1930,0.06510519999999993,0.4074999999999999
1931,0.06845874074074071,0.4075
1932,0.06467222222222223,0.4073148148148148
1933,0.06324125925925925,0.40601851851851856
1934,0.07176288888888888,0.4073148148148148
1935,0.06575437037037034,0.40601851851851856
1936,0.06521414814814812,0.4075
1937,0.06574340740740739,0.4075
1938,0.05977740740740741,0.4075
1939,0.06461718518518518,0.4075
1940,0.07383259259259257,0.4075
1941,0.0775997333333333,0.4074999999999999
1942,0.09523659259259257,0.40768518518518515
1943,0.08778311111111109,0.40870370370370374
1944,0.06939355555555554,0.40546296296296297
1945,0.06515940740740739,0.4088888888888889
1946,0.06399622222222222,0.4072222222222222
1947,0.06845599999999998,0.4113888888888889
1948,0.06664777777777772,0.4091666666666667
1949,0.07295925925925921,0.4091666666666667
1950,0.06760622222222218,0.40944444444444444
1951,0.06545711111111106,0.4113888888888889
1952,0.07236586666666664,0.4091666666666667
1953,0.07414133333333332,0.4091666666666667
1954,0.07849437037037033,0.40898148148148145
1955,0.0734897037037037,0.4075
1956,0.06950022222222223,0.4075
1957,0.06959422222222221,0.4075
1958,0.07211111111111108,0.4075
1959,0.06706096296296295,0.4077777777777778
1960,0.0778347407407407,0.4097222222222222
1961,0.07424622222222219,0.4075
1962,0.07365148148148143,0.4075
1963,0.06255679999999993,0.4074999999999999
1964,0.06520207407407404,0.4075
1965,0.07561614814814814,0.4075
1966,0.08068251851851846,0.4075
1967,0.05698518518518517,0.4075
1968,0.05782570370370366,0.40703703703703703
1969,0.05723318518518515,0.4039814814814815
1970,0.05886074074074072,0.4091666666666667
1971,0.061649777777777776,0.4091666666666667
1972,0.06039135632183908,0.4047222222222222
1973,0.07215034482758619,0.39666666666666667
1974,0.05207241379310345,0.39416666666666667
1975,0.06362344827586207,0.39
1976,0.07030482758620688,0.39
1977,0.06999931034482752,0.3925
1978,0.06906413793103444,0.39666666666666667
1979,0.06985724137931032,0.39416666666666667
1980,0.06239172413793102,0.39416666666666667
1981,0.06760758620689654,0.3925
1982,0.06516896551724137,0.39416666666666667
1983,0.059154482758620695,0.39
1984,0.06170068965517241,0.39
1985,0.05897517241379305,0.39
1986,0.06337448275862069,0.39416666666666667
1987,0.07047586206896546,0.39416666666666667
1988,0.06501172413793102,0.39666666666666667
1989,0.058337241379310345,0.39666666666666667
1990,0.06789310344827584,0.39666666666666667
1991,0.06365999999999992,0.39666666666666667
1992,0.06281448275862068,0.39666666666666667
1993,0.05391103448275862,0.39666666666666667
1994,0.0668820689655172,0.39
1995,0.061638620689655095,0.39166666666666666
1996,0.054620689655172396,0.3925
1997,0.05206413793103447,0.3925
1998,0.06629586206896548,0.3925
1999,0.05721931034482757,0.3925
2000,0.05776068965517237,0.3925
2001,0.05743310344827586,0.39666666666666667
2002,0.052938620689655165,0.39416666666666667
2003,0.07203655172413793,0.39416666666666667
2004,0.04867310344827585,0.3925
2005,0.052782068965517195,0.3925
2006,0.06731931034482759,0.39
2007,0.08939931034482757,0.39416666666666667
2008,0.08245793103448272,0.3958333333333333
2009,0.05373448275862062,0.3925
2010,0.05090344827586206,0.3925
2011,0.05252551724137931,0.39
2012,0.05068965517241376,0.39416666666666667
2013,0.0577013793103448,0.39416666666666667
2014,0.05441310344827586,0.39416666666666667
2015,0.06348896551724134,0.39416666666666667
2016,0.061823448275862024,0.3958333333333333
2017,0.06431448275862069,0.3958333333333333
2018,0.052208965517241336,0.39416666666666667
2019,0.06735034482758621,0.3958333333333333
2020,0.05931034482758621,0.39416666666666667
2021,0.0695806896551724,0.39666666666666667
2022,0.06709103448275859,0.39666666666666667
2023,0.05932068965517242,0.39416666666666667
2024,0.07377103448275862,0.39
2025,0.0662206896551724,0.39
2026,0.05515999999999996,0.39
2027,0.060877241379310304,0.39166666666666666
2028,0.053065517241379284,0.39166666666666666
2029,0.05533655172413789,0.3958333333333333
2030,0.06037655172413792,0.39166666666666666
2031,0.05751655172413788,0.39416666666666667
2032,0.05601448275862066,0.39166666666666666
2033,0.054058620689655175,0.39166666666666666
2034,0.04764344827586207,0.39166666666666666
2035,0.05752275862068965,0.39166666666666666
2036,0.052066206896551684,0.39166666666666666
2037,0.06806827586206897,0.39166666666666666
2038,0.06041241379310343,0.3958333333333333
2039,0.05010482758620688,0.3958333333333333
2040,0.05012620689655168,0.39166666666666666
2041,0.05563862068965513,0.39166666666666666
2042,0.06607379310344827,0.39166666666666666
2043,0.05774413793103445,0.3958333333333333
2044,0.06137241379310341,0.3958333333333333
2045,0.05275379310344823,0.39416666666666667
2046,0.0504565517241379,0.39166666666666666
2047,0.05632896551724133,0.3958333333333333
2048,0.06065448275862069,0.3983333333333333
2049,0.05897793103448277,0.39166666666666666
2050,0.04890275862068966,0.39416666666666667
2051,0.05178758620689655,0.3958333333333333
2052,0.04689586206896552,0.3958333333333333
2053,0.05249448275862065,0.3983333333333333
2054,0.054673793103448276,0.3983333333333333
2055,0.054046896551724094,0.3958333333333333
2056,0.053742068965517246,0.3983333333333333
2057,0.05544413793103447,0.3958333333333333
2058,0.06224827586206896,0.3983333333333333
2059,0.0535848275862069,0.3983333333333333
2060,0.058919310344827586,0.3983333333333333
2061,0.05334068965517237,0.3925
2062,0.0619,0.39416666666666667
2063,0.05363517241379311,0.39416666666666667
2064,0.05649379310344823,0.3925
2065,0.05855793103448276,0.39
2066,0.0562648275862069,0.39
2067,0.07004551724137924,0.3883333333333333
2068,0.06376827586206894,0.3883333333333333
2069,0.0662013793103448,0.39416666666666667
2070,0.0639082758620689,0.3875
2071,0.055137931034482765,0.39
2072,0.05657103448275858,0.39416666666666667
2073,0.059106896551724145,0.39166666666666666
2074,0.04642965517241376,0.39416666666666667
2075,0.04987379310344827,0.39
2076,0.05784965517241373,0.39416666666666667
2077,0.06323310344827586,0.39
2078,0.05276827586206897,0.39166666666666666
2079,0.07069310344827585,0.39
2080,0.05423034482758619,0.3925
2081,0.05332344827586204,0.3908333333333333
2082,0.05242068965517237,0.3858333333333333
2083,0.0528827586206896,0.3858333333333333
2084,0.05196482758620682,0.3883333333333333
2085,0.05535241379310344,0.39416666666666667
2086,0.052993793103448275,0.3883333333333333
2087,0.05792758620689654,0.38416666666666666
2088,0.046472413793103406,0.39166666666666666
2089,0.04592965517241376,0.39
2090,0.055836551724137914,0.3925
2091,0.051108275862068925,0.39
2092,0.058862758620689654,0.39
2093,0.04589379310344827,0.3908333333333333
2094,0.04629103448275862,0.3883333333333333
2095,0.04540137931034481,0.3883333333333333
2096,0.04277862068965515,0.39
2097,0.047157931034482695,0.3883333333333333
2098,0.05221862068965515,0.3883333333333333
2099,0.061942068965517204,0.39
2100,0.06318551724137932,0.39
2101,0.052104137931034425,0.39
2102,0.0507013793103448,0.39
2103,0.05047034482758616,0.39416666666666667
2104,0.05329448275862066,0.39
2105,0.045087586206896506,0.3883333333333333
2106,0.052548965517241364,0.38416666666666666
2107,0.04563172413793099,0.3858333333333333
2108,0.05700275862068964,0.3858333333333333
2109,0.04640965517241377,0.39
2110,0.05248758620689652,0.39
2111,0.0584462068965517,0.39
2112,0.07684965517241378,0.39416666666666667
2113,0.047740689655172364,0.39416666666666667
2114,0.04249793103448276,0.3875
2115,0.04373172413793088,0.3858333333333333
2116,0.049593793103448275,0.39
2117,0.04731586206896548,0.39166666666666666
2118,0.04595655172413793,0.39
2119,0.05988758620689651,0.39
2120,0.05840000000000001,0.39
